Country,JobTitle,Category,CostofLivingIndex,RentIndex,CostofLivingPlusRentIndex,GroceriesIndex,RestaurantPriceIndex,LocalPurchasingPowerIndex,SalaryUSD,SalaryRoundedUSD,SalaryRangeinK
Australia,Chartered Accountant,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,51575.8,51576,50-60
Australia,Chief Accountant,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,65329.35,65329,60-70
Australia,Corporate Controller,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,69611.11,69611,60-70
Australia,Corporate Treasurer,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,83299.78,83300,80-90
Australia,Cost Accounting Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,88943.93,88944,80-90
Australia,Cost Accounting Supervisor,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,66626.85,66627,60-70
Australia,Cost Analyst,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,64680.59,64681,60-70
Australia,Credit and Collection Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,85635.29,85635,80-90
Australia,Credit Controller,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,56311.69,56312,50-60
Australia,Credit Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,87386.92,87387,80-90
Australia,Debt Adviser,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,74347,74347,70-80
Australia,Deputy CFO,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,123133.17,123133,80-90
Australia,Deputy Head of Finance,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,111715.13,111715,80-90
Australia,Derivative Trader,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,75514.76,75515,70-80
Australia,Director of Finance,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,132929.33,132929,80-90
Australia,Economist,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,99194.21,99194,80-90
Australia,Equity Analyst,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,73114.37,73114,70-80
Australia,External Auditor,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,63188.46,63188,60-70
Australia,Finance Administrator,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,50148.55,50149,50-60
Australia,Finance Analyst,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,77136.64,77137,70-80
Australia,Finance Director,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,126636.43,126636,80-90
Australia,Finance Executive,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,96209.95,96210,80-90
Australia,Finance Licensing Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,83170.03,83170,80-90
Australia,Finance Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,123133.17,123133,80-90
Australia,Finance President,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,125338.93,125339,80-90
Australia,Finance Relationship Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,99194.21,99194,80-90
Australia,Finance Specialist,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,74347,74347,70-80
Australia,Finance Team Leader,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,90955.06,90955,80-90
Australia,Financial Actuary,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,64940.1,64940,60-70
Australia,Financial Administrator,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,69870.61,69871,60-70
Australia,Financial Advisor,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,80315.52,80316,80-90
Australia,Financial Analyst,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,79796.52,79797,70-80
Australia,Financial Applications Specialist,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,51056.8,51057,50-60
Australia,Financial Claims Analyst,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,55987.31,55987,50-60
Australia,Financial Claims Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,74152.38,74152,70-80
Australia,Financial Claims Supervisor,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,70194.99,70195,70-80
Australia,Financial Commercial Analyst,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,64291.34,64291,60-70
Australia,Financial Compliance Analyst,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,68637.98,68638,60-70
Australia,Financial Consultant,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,55403.44,55403,50-60
Australia,Financial Controller,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,68637.98,68638,60-70
Australia,Financial Controller,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,71168.12,71168,70-80
Australia,Financial Customer Service Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,77655.64,77656,70-80
Australia,Financial Director,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,120603.03,120603,80-90
Australia,Financial Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,113661.39,113661,80-90
Australia,Financial Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,123976.55,123977,80-90
Australia,Financial Operations Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,111715.13,111715,80-90
Australia,Financial Policy Analyst,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,65329.35,65329,60-70
Australia,Financial Project Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,90955.06,90955,80-90
Australia,Financial Quantitative Analyst,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,72465.62,72466,70-80
Australia,Financial Reporting Consultant,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,59750.08,59750,50-60
Australia,Financial Reporting Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,80315.52,80316,80-90
Australia,Financial Section Head,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,81353.53,81354,80-90
Australia,Financial Services Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,104189.6,104190,80-90
Australia,Forensic Accountant,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,50927.05,50927,50-60
Australia,Fraud Detection Supervisor,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,52224.55,52225,50-60
Australia,Fraud Prevention Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,89981.93,89982,80-90
Australia,Group Financial Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,119824.53,119825,80-90
Australia,Internal Auditor,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,53846.43,53846,50-60
Australia,Internal Control Adviser,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,68248.73,68249,60-70
Australia,International Tax Director,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,99713.21,99713,80-90
Australia,Investment Advisor,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,119824.53,119825,80-90
Australia,Investment Analyst,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,80315.52,80316,80-90
Australia,Investment Associate,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,71168.12,71168,70-80
Australia,Investment Broker,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,70713.99,70714,70-80
Australia,Investment Fund Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,96209.95,96210,80-90
Australia,Investment Operations Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,95171.95,95172,80-90
Australia,Investor,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,55857.56,55858,50-60
Australia,Investor Relations Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,85635.29,85635,80-90
Australia,KYC Team Leader,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,84597.29,84597,80-90
Australia,Management Economist,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,99064.46,99064,80-90
Australia,Payroll Administrator,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,58971.58,58972,50-60
Australia,Payroll Billing Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,75968.88,75969,70-80
Australia,Payroll Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,74152.38,74152,70-80
Australia,Payroll Supervisor,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,54300.56,54301,50-60
Australia,Personal Financial Advisor,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,63772.34,63772,60-70
Australia,Pricing Analyst,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,68637.98,68638,60-70
Australia,Private Equity Analyst,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,73114.37,73114,70-80
Australia,Retirement Plan Analyst,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,69611.11,69611,60-70
Australia,Revenue Management Specialist,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,72465.62,72466,70-80
Australia,Revenue Recognition Analyst,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,82845.66,82846,80-90
Australia,Risk Management Director,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,106460.24,106460,80-90
Australia,Risk Management Supervisor,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,88943.93,88944,80-90
Australia,Tax Advisor,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,62020.71,62021,60-70
Australia,Tax Analyst,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,63577.72,63578,60-70
Australia,Tax Consultant,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,68248.73,68249,60-70
Australia,Tax Director,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,99194.21,99194,80-90
Australia,Tax Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,82780.78,82781,80-90
Australia,Tax Research Manager,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,83299.78,83300,80-90
Australia,Treasury Analyst,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,72465.62,72466,70-80
Australia,Vice President of Finance,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,119305.53,119306,80-90
Australia,Accreditation Specialist,Administration / Reception / Secretarial,72.8,36.6,55.6,73.9,66.9,93.6,69870.61,69871,60-70
Australia,Business Administrator,Administration / Reception / Secretarial,72.8,36.6,55.6,73.9,66.9,93.6,51770.43,51770,50-60
Australia,Business Office Manager,Administration / Reception / Secretarial,72.8,36.6,55.6,73.9,66.9,93.6,74152.38,74152,70-80
Australia,Group Services Manager,Administration / Reception / Secretarial,72.8,36.6,55.6,73.9,66.9,93.6,82845.66,82846,80-90
Australia,Master Programme Coordinator,Administration / Reception / Secretarial,72.8,36.6,55.6,73.9,66.9,93.6,61631.46,61631,60-70
Australia,Meeting and Event Manager,Administration / Reception / Secretarial,72.8,36.6,55.6,73.9,66.9,93.6,73114.37,73114,70-80
Australia,Office Manager,Administration / Reception / Secretarial,72.8,36.6,55.6,73.9,66.9,93.6,52419.18,52419,50-60
Australia,Operations Analyst,Administration / Reception / Secretarial,72.8,36.6,55.6,73.9,66.9,93.6,64485.97,64486,60-70
Australia,Operations Manager,Administration / Reception / Secretarial,72.8,36.6,55.6,73.9,66.9,93.6,82780.78,82781,80-90
Australia,Project Administrator,Administration / Reception / Secretarial,72.8,36.6,55.6,73.9,66.9,93.6,50927.05,50927,50-60
Australia,Project Coordinator,Administration / Reception / Secretarial,72.8,36.6,55.6,73.9,66.9,93.6,66626.85,66627,60-70
Australia,Technical Program Manager,Administration / Reception / Secretarial,72.8,36.6,55.6,73.9,66.9,93.6,72465.62,72466,70-80
Australia,Technical Project Manager,Administration / Reception / Secretarial,72.8,36.6,55.6,73.9,66.9,93.6,74152.38,74152,70-80
Australia,Advertising Account Executive,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,67210.73,67211,60-70
Australia,Advertising Account Manager,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,73114.37,73114,70-80
Australia,Advertising and Promotions Manager,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,96209.95,96210,80-90
Australia,Advertising Coordinator,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,50927.05,50927,50-60
Australia,Advertising Manager,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,92317.44,92317,80-90
Australia,Advertising Operations Manager,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,98480.58,98481,80-90
Australia,Advertising Sales Director,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,101335.09,101335,80-90
Australia,Advertising Strategic Planner,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,62669.46,62669,60-70
Australia,Advertising Team Leader,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,55014.19,55014,50-60
Australia,Art Director,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,59750.08,59750,50-60
Australia,Art Manager,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,61307.08,61307,60-70
Australia,Artist,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,51056.8,51057,50-60
Australia,Broadcast Administrator,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,60723.21,60723,60-70
Australia,Content and Media Production Lead,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,71168.12,71168,70-80
Australia,Creative Director,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,58971.58,58972,50-60
Australia,Digital Campaign Manager,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,60917.83,60918,60-70
Australia,Digital Media Manager,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,74152.38,74152,70-80
Australia,Digital Media Strategist,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,74347,74347,70-80
Australia,Director of Events,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,102243.35,102243,80-90
Australia,Director of Graphic Design,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,56311.69,56312,50-60
Australia,Director of Social Media Marketing,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,77136.64,77137,70-80
Australia,Events and Promotions Manager,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,99064.46,99064,80-90
Australia,Events Director,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,102956.97,102957,80-90
Australia,Exhibit Display Manager,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,64810.34,64810,60-70
Australia,Graphics Design Supervisor,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,53911.31,53911,50-60
Australia,Group Creative Director,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,63123.59,63124,60-70
Australia,Media Executive,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,63188.46,63188,60-70
Australia,Media Production Manager,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,83299.78,83300,80-90
Australia,Media Project Manager,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,84597.29,84597,80-90
Australia,Media Relations Representative,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,70194.99,70195,70-80
Australia,Media Sales Executive,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,80315.52,80316,80-90
Australia,PPC Campaign Manager,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,61955.84,61956,60-70
Australia,Print Production Manager,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,67210.73,67211,60-70
Australia,Product and Brand Manager,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,95301.7,95302,80-90
Australia,Sales Promotion Manager,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,99778.09,99778,80-90
Australia,Social Media Executive,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,77136.64,77137,70-80
Australia,Social Media Manager,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,77655.64,77656,70-80
Australia,Social Media Marketing Manager,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,75968.88,75969,70-80
Australia,Social Media Strategist,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,80769.65,80770,80-90
Australia,Special Events Supervisor,Advertising / Graphic Design / Events,72.8,36.6,55.6,73.9,66.9,93.6,59750.08,59750,50-60
Australia,Aeronautical Engineer,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,68248.73,68249,60-70
Australia,Aerospace Engineer,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,74541.63,74542,70-80
Australia,Aerospace Technician,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,54430.31,54430,50-60
Australia,Air Traffic Controller,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,64161.59,64162,60-70
Australia,Aircraft Captain,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,101335.09,101335,80-90
Australia,Aircraft Engineer,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,62799.21,62799,60-70
Australia,Aircraft Maintenance Engineer,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,59879.83,59880,50-60
Australia,Aircraft Maintenance Manager,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,99194.21,99194,80-90
Australia,Aircraft Maintenance Supervisor,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,65329.35,65329,60-70
Australia,Aircraft Pilot,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,99064.46,99064,80-90
Australia,Aircraft Quality Assurance,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,83170.03,83170,80-90
Australia,Airfield Management Specialist,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,95301.7,95302,80-90
Australia,Airfield Operations Specialist,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,73114.37,73114,70-80
Australia,Airline Cabin Crew,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,58971.58,58972,50-60
Australia,Airline Copilot,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,70194.99,70195,70-80
Australia,Airline Pilot,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,99713.21,99713,80-90
Australia,Airlines Sales Director,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,125338.93,125339,80-90
Australia,Airlines Sales Manager,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,114958.89,114959,80-90
Australia,Airport Services Manager,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,130399.19,130399,80-90
Australia,Airport Services Supervisor,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,75514.76,75515,70-80
Australia,Aviation Analyst,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,79018.02,79018,70-80
Australia,Aviation Inspector,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,71168.12,71168,70-80
Australia,Aviation Manager,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,123522.42,123522,80-90
Australia,Aviation Operations Controller,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,68637.98,68638,60-70
Australia,Aviation Resources Manager,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,110093.25,110093,80-90
Australia,Aviation Safety Manager,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,114958.89,114959,80-90
Australia,Aviation Safety Officer,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,64291.34,64291,60-70
Australia,Cargo Executive,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,57479.44,57479,50-60
Australia,Chief Pilot,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,110093.25,110093,80-90
Australia,Fleet Controller,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,95171.95,95172,80-90
Australia,Flight Planner,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,54430.31,54430,50-60
Australia,Flight Scheduler,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,53327.43,53327,50-60
Australia,Flight Simulation Engineer,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,55987.31,55987,50-60
Australia,Helicopter Pilot,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,64680.59,64681,60-70
Australia,Pilot,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,104254.48,104254,80-90
Australia,Safety and Quality Specialist,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,60269.08,60269,60-70
Australia,Test Pilot,Airlines / Aviation / Aerospace / Defense,72.8,36.6,55.6,73.9,66.9,93.6,70194.99,70195,70-80
Australia,Architect,Architecture,72.8,36.6,55.6,73.9,66.9,93.6,71168.12,71168,70-80
Australia,Architectural Designer,Architecture,72.8,36.6,55.6,73.9,66.9,93.6,68637.98,68638,60-70
Australia,Architectural Manager,Architecture,72.8,36.6,55.6,73.9,66.9,93.6,110093.25,110093,80-90
Australia,Architecture Consultant,Architecture,72.8,36.6,55.6,73.9,66.9,93.6,101335.09,101335,80-90
