Country,JobTitle,Category,CostofLivingIndex,RentIndex,CostofLivingPlusRentIndex,GroceriesIndex,RestaurantPriceIndex,LocalPurchasingPowerIndex,SalaryRange
Finland,CMS Developer,Information Technology,65.5,20.8,44.3,61.6,63.8,97.3,50-60
Finland,Computer Hardware Engineer,Information Technology,65.5,20.8,44.3,61.6,63.8,97.3,50-60
Finland,Documentation Specialist,Information Technology,65.5,20.8,44.3,61.6,63.8,97.3,50-60
Finland,Assistant Pharmacist,Pharmaceutical and Biotechnology,65.5,20.8,44.3,61.6,63.8,97.3,50-60
Germany,Engineering Account Manager,Engineering,62.7,26.3,45.4,57.6,52.5,101,50-60
Germany,Employee Services Specialist,Human Resources,62.7,26.3,45.4,57.6,52.5,101,50-60
Germany,Development Group Supervisor,Information Technology,62.7,26.3,45.4,57.6,52.5,101,50-60
Germany,Insurance Analyst,Insurance,62.7,26.3,45.4,57.6,52.5,101,50-60
Germany,Private Detective / Investigator,Law Enforcement / Security / Fire,62.7,26.3,45.4,57.6,52.5,101,50-60
Greece,Product and Brand Manager,Advertising / Graphic Design / Events,54.2,13.6,34.9,47.9,52.9,42.1,50-60
Greece,Aircraft Maintenance Manager,Airlines / Aviation / Aerospace / Defense,54.2,13.6,34.9,47.9,52.9,42.1,50-60
Greece,Bank Project Manager,Banking,54.2,13.6,34.9,47.9,52.9,42.1,50-60
Greece,Project Control Manager,Executive and Management,54.2,13.6,34.9,47.9,52.9,42.1,50-60
Greece,Information Technology Operations Manager,Information Technology,54.2,13.6,34.9,47.9,52.9,42.1,50-60
Italy,Global Technical Lead,Executive and Management,58.9,21.1,41,56.8,55,62.8,50-60
Italy,Manufacturing Engineering Technologist,Factory and Manufacturing,58.9,21.1,41,56.8,55,62.8,50-60
Italy,Hotel Service Supervisor,Food / Hospitality / Tourism / Catering,58.9,21.1,41,56.8,55,62.8,50-60
Italy,AS400 Programmer,Information Technology,58.9,21.1,41,56.8,55,62.8,50-60
Italy,Software Engineer,Information Technology,58.9,21.1,41,56.8,55,62.8,50-60
Italy,Support Specialist,Information Technology,58.9,21.1,41,56.8,55,62.8,50-60
Italy,Systems Integrator,Information Technology,58.9,21.1,41,56.8,55,62.8,50-60
Italy,Marketing Advisor,Marketing,58.9,21.1,41,56.8,55,62.8,50-60
Italy,Quality Assurance Specialist,Quality Control and Compliance,58.9,21.1,41,56.8,55,62.8,50-60
Italy,3D Lab Technologist,Science and Technical Services,58.9,21.1,41,56.8,55,62.8,50-60
Lithuania,Financial Compliance Analyst,Accounting and Finance,48.4,15.8,32.9,43.6,45.1,61.8,50-60
Lithuania,Administration Manager,Executive and Management,48.4,15.8,32.9,43.6,45.1,61.8,50-60
Lithuania,Associate Account Director,Executive and Management,48.4,15.8,32.9,43.6,45.1,61.8,50-60
Lithuania,Nuclear Medicine Technolgoist,Health and Medical,48.4,15.8,32.9,43.6,45.1,61.8,50-60
Lithuania,Patient Services Coordinator,Health and Medical,48.4,15.8,32.9,43.6,45.1,61.8,50-60
Lithuania,Insurance Accounts Executive,Insurance,48.4,15.8,32.9,43.6,45.1,61.8,50-60
Lithuania,Business Channel Manager,Marketing,48.4,15.8,32.9,43.6,45.1,61.8,50-60
Lithuania,Energy Technical Manager,Oil / Gas / Energy / Mining,48.4,15.8,32.9,43.6,45.1,61.8,50-60
Lithuania,GCP Auditor,Pharmaceutical and Biotechnology,48.4,15.8,32.9,43.6,45.1,61.8,50-60
Lithuania,Real Estate Association Manager,Real Estate,48.4,15.8,32.9,43.6,45.1,61.8,50-60
Lithuania,Sales Planning Analyst,Sales Retail and Wholesale,48.4,15.8,32.9,43.6,45.1,61.8,50-60
Malta,Flight Scheduler,Airlines / Aviation / Aerospace / Defense,55.1,25.3,40.9,49.9,57.5,58.3,50-60
Malta,Customer Success Specialist,Customer Service and Call Center,55.1,25.3,40.9,49.9,57.5,58.3,50-60
Malta,Licensed Practical Nurse (LPN),Health and Medical,55.1,25.3,40.9,49.9,57.5,58.3,50-60
Malta,Nutrition Assistant,Health and Medical,55.1,25.3,40.9,49.9,57.5,58.3,50-60
Malta,Ophthalmic Assistant,Health and Medical,55.1,25.3,40.9,49.9,57.5,58.3,50-60
Malta,Ophthalmic Technologist,Health and Medical,55.1,25.3,40.9,49.9,57.5,58.3,50-60
Malta,Pathology Assistant,Health and Medical,55.1,25.3,40.9,49.9,57.5,58.3,50-60
Malta,Employee Performance Specialist,Human Resources,55.1,25.3,40.9,49.9,57.5,58.3,50-60
Montenegro,Financial Project Manager,Accounting and Finance,40.9,16.6,29.4,36.3,35.6,41.8,50-60
Montenegro,Banking Product Manager,Banking,40.9,16.6,29.4,36.3,35.6,41.8,50-60
Montenegro,Director of Revenue Management,Executive and Management,40.9,16.6,29.4,36.3,35.6,41.8,50-60
Montenegro,Counsel,Legal,40.9,16.6,29.4,36.3,35.6,41.8,50-60
Montenegro,Pharmaceutical Team Leader,Pharmaceutical and Biotechnology,40.9,16.6,29.4,36.3,35.6,41.8,50-60
Montenegro,Head of Communications,Public Relations,40.9,16.6,29.4,36.3,35.6,41.8,50-60
Montenegro,Head Coach,Recreation and Sports,40.9,16.6,29.4,36.3,35.6,41.8,50-60
Montenegro,Technical Manager,Science and Technical Services,40.9,16.6,29.4,36.3,35.6,41.8,50-60
Netherlands,Night Manager,Administration / Reception / Secretarial,64.3,34.5,50.2,57.4,61,103.3,50-60
Netherlands,Operations Research Analyst,Business Planning,64.3,34.5,50.2,57.4,61,103.3,50-60
Netherlands,Food Service Sales,Food / Hospitality / Tourism / Catering,64.3,34.5,50.2,57.4,61,103.3,50-60
Netherlands,Home Nurse,Health and Medical,64.3,34.5,50.2,57.4,61,103.3,50-60
Netherlands,Copy Editor,Information Technology,64.3,34.5,50.2,57.4,61,103.3,50-60
Netherlands,Personal Trainer,Recreation and Sports,64.3,34.5,50.2,57.4,61,103.3,50-60
Portugal,Financial Project Manager,Accounting and Finance,46.6,25.4,36.5,42.9,37.9,46.5,50-60
Portugal,Cards Marketing Manager,Banking,46.6,25.4,36.5,42.9,37.9,46.5,50-60
Portugal,Client Services Manager,Executive and Management,46.6,25.4,36.5,42.9,37.9,46.5,50-60
Portugal,Corporate Compliance Director,Executive and Management,46.6,25.4,36.5,42.9,37.9,46.5,50-60
Portugal,Director of Training and Development,Executive and Management,46.6,25.4,36.5,42.9,37.9,46.5,50-60
Portugal,Cardiovascular Technologist,Health and Medical,46.6,25.4,36.5,42.9,37.9,46.5,50-60
Portugal,Counsel,Legal,46.6,25.4,36.5,42.9,37.9,46.5,50-60
Portugal,Trade Marketing Manager,Marketing,46.6,25.4,36.5,42.9,37.9,46.5,50-60
Portugal,Head Coach,Recreation and Sports,46.6,25.4,36.5,42.9,37.9,46.5,50-60
Portugal,Technical Manager,Science and Technical Services,46.6,25.4,36.5,42.9,37.9,46.5,50-60
Portugal,Engineering Lecturer,Teaching / Education,46.6,25.4,36.5,42.9,37.9,46.5,50-60
Portugal,Statistics Lecturer,Teaching / Education,46.6,25.4,36.5,42.9,37.9,46.5,50-60
Slovakia,Audiologist,Health and Medical,47.9,15.1,32.4,45.1,35.5,55.8,50-60
Slovenia,Cash Management Manager,Banking,49.3,17,34,46.3,41.2,68,50-60
Spain,Media Sales Executive,Advertising / Graphic Design / Events,48.4,23.6,36.6,45.1,44,78.2,50-60
Spain,Food Service Manager,Food / Hospitality / Tourism / Catering,48.4,23.6,36.6,45.1,44,78.2,50-60
Spain,Development Manager,Information Technology,48.4,23.6,36.6,45.1,44,78.2,50-60
Spain,Head of Development,Information Technology,48.4,23.6,36.6,45.1,44,78.2,50-60
Spain,Market Development Executive,Marketing,48.4,23.6,36.6,45.1,44,78.2,50-60
Spain,Pharmaceutical Team Leader,Pharmaceutical and Biotechnology,48.4,23.6,36.6,45.1,44,78.2,50-60
Spain,Quantitative Research Analyst,Science and Technical Services,48.4,23.6,36.6,45.1,44,78.2,50-60
Spain,Scientific Programmer,Science and Technical Services,48.4,23.6,36.6,45.1,44,78.2,50-60
Australia,Finance Administrator,Accounting and Finance,72.8,36.6,55.6,73.9,66.9,93.6,50-60
Australia,Assistant Optometrist,Health and Medical,72.8,36.6,55.6,73.9,66.9,93.6,50-60
South Korea,KYC Team Leader,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,50-60
South Korea,Mental Health Counselor,Counseling,64.4,17.1,42,83.1,32.4,90.6,50-60
South Korea,Patent Attorney,Legal,64.4,17.1,42,83.1,32.4,90.6,50-60
South Korea,Medical Science Liaison,Pharmaceutical and Biotechnology,64.4,17.1,42,83.1,32.4,90.6,50-60
South Korea,Economics Lecturer,Teaching / Education,64.4,17.1,42,83.1,32.4,90.6,50-60
Trinidad and Tobago,Radiologist,Health and Medical,53.6,13.3,34.5,53.9,44.6,35.4,50-60
Canada,Accounts Officer,Accounting and Finance,68.4,36,53.1,70.7,64,83.3,50-60
Canada,Auditing Clerk,Accounting and Finance,68.4,36,53.1,70.7,64,83.3,50-60
Canada,Aircraft Electronics Techician,Airlines / Aviation / Aerospace / Defense,68.4,36,53.1,70.7,64,83.3,50-60
Jordan,Financial Banking Analysis Manager,Banking,43,7.6,26.2,36.9,35.8,36.4,50-60
Fiji,Dietitian,Health and Medical,34.8,15.2,25.5,40,27.7,64,50-60
Fiji,Practice Manager,Health and Medical,34.8,15.2,25.5,40,27.7,64,50-60
Armenia,Group Financial Manager,Accounting and Finance,38.6,19.5,29.5,34.1,36.2,32.1,50-60
Armenia,Airlines Sales Director,Airlines / Aviation / Aerospace / Defense,38.6,19.5,29.5,34.1,36.2,32.1,50-60
Armenia,Healthcare Practitioner,Health and Medical,38.6,19.5,29.5,34.1,36.2,32.1,50-60
Armenia,Neonatologist,Health and Medical,38.6,19.5,29.5,34.1,36.2,32.1,50-60
Armenia,Pharmaceutical Operations Excellence Manager,Pharmaceutical and Biotechnology,38.6,19.5,29.5,34.1,36.2,32.1,50-60
Czech Republic,Business Development Manager,Business Planning,48.6,21,35.5,44.1,34.5,64.9,50-60
Czech Republic,National Account Manager,Sales Retail and Wholesale,48.6,21,35.5,44.1,34.5,64.9,50-60
Guernsey,Civil Technician,Construction / Building / Installation,67.5,46.7,57.6,68.8,63.6,83.2,50-60
United Kingdom,Account Examiner,Accounting and Finance,63.7,33.5,49.4,55.5,63.9,90.1,50-60
United Kingdom,Aircraft Assembler,Airlines / Aviation / Aerospace / Defense,63.7,33.5,49.4,55.5,63.9,90.1,50-60
United Kingdom,Automotive Parts Supplier,Automotive,63.7,33.5,49.4,55.5,63.9,90.1,50-60
United Kingdom,Diamond Worker,Fashion and Apparel,63.7,33.5,49.4,55.5,63.9,90.1,50-60
United Kingdom,Import Coordinator,Import and Export,63.7,33.5,49.4,55.5,63.9,90.1,50-60
United Kingdom,Petroleum Technician,Oil / Gas / Energy / Mining,63.7,33.5,49.4,55.5,63.9,90.1,50-60
Norway,Fashion Model,Fashion and Apparel,79.2,27.8,54.8,77.5,75.9,94.9,50-60
Norway,Yoga Instructor,Fitness / Hair / Beauty,79.2,27.8,54.8,77.5,75.9,94.9,50-60
Norway,Export Supervisor,Import and Export,79.2,27.8,54.8,77.5,75.9,94.9,50-60
Norway,SOC Engineer,Information Technology,79.2,27.8,54.8,77.5,75.9,94.9,50-60
Norway,HSE Engineer,Oil / Gas / Energy / Mining,79.2,27.8,54.8,77.5,75.9,94.9,50-60
Norway,Bioinformatics Technician,Pharmaceutical and Biotechnology,79.2,27.8,54.8,77.5,75.9,94.9,50-60
Norway,Category Leader,Purchasing and Inventory,79.2,27.8,54.8,77.5,75.9,94.9,50-60
Norway,Inventory Specialist,Purchasing and Inventory,79.2,27.8,54.8,77.5,75.9,94.9,50-60
Norway,Service Engineer,Science and Technical Services,79.2,27.8,54.8,77.5,75.9,94.9,50-60
Norway,Admissions Specialist,Teaching / Education,79.2,27.8,54.8,77.5,75.9,94.9,50-60
Norway,Distance Learning Coordinator,Teaching / Education,79.2,27.8,54.8,77.5,75.9,94.9,50-60
Romania,Bank Regional Manager,Banking,38.8,10.6,25.4,36.4,35,48.4,50-60
Romania,Executive Director,Executive and Management,38.8,10.6,25.4,36.4,35,48.4,50-60
Bermuda,Forensic Pathologist,Health and Medical,133.6,91.4,113.6,143.6,124.2,84.3,50-60
Brunei,COO,Executive and Management,50.5,17.4,34.8,65.6,25.6,87,50-60
Brunei,Pharmacy Manager,Pharmaceutical and Biotechnology,50.5,17.4,34.8,65.6,25.6,87,50-60
El Salvador,Clinical Director,Health and Medical,41.1,16.8,29.6,42.7,30.5,22.2,50-60
Panama,Bank Regional Manager,Banking,47.4,21.5,35.1,46.4,43.2,34.7,50-60
Panama,Respiratory Care Practitioner,Health and Medical,47.4,21.5,35.1,46.4,43.2,34.7,50-60
Singapore,Accounts Payable and Receivable Specialist,Accounting and Finance,81.9,71.9,77.1,75,55.3,103,50-60
Singapore,Garden Centre Manager,Gardening / Farming / Fishing,81.9,71.9,77.1,75,55.3,103,50-60
Singapore,Armed Security Officer,Law Enforcement / Security / Fire,81.9,71.9,77.1,75,55.3,103,50-60
Czech Republic,Audit Director,Accounting and Finance,48.6,21,35.5,44.1,34.5,64.9,50-60
Czech Republic,Environmental and Agricultural Scientist,Environmental,48.6,21,35.5,44.1,34.5,64.9,50-60
China,Eligibility Interviewer,Insurance,34.1,13.4,24.3,37.6,21,60.5,50-60
China,Product Strategist,Marketing,34.1,13.4,24.3,37.6,21,60.5,50-60
Iceland,Payroll Supervisor,Accounting and Finance,85.7,41,64.5,86.5,88,109.1,50-60
Iceland,Electronic Service Engineer,Electrical and Electronics Trades,85.7,41,64.5,86.5,88,109.1,50-60
Iceland,Electronics Engineer,Electrical and Electronics Trades,85.7,41,64.5,86.5,88,109.1,50-60
Iceland,Electronics Instructor,Electrical and Electronics Trades,85.7,41,64.5,86.5,88,109.1,50-60
Iceland,Avaloq Developer,Information Technology,85.7,41,64.5,86.5,88,109.1,50-60
Iceland,Math Teacher,Teaching / Education,85.7,41,64.5,86.5,88,109.1,50-60
Iceland,Secondary Mathematics Teacher,Teaching / Education,85.7,41,64.5,86.5,88,109.1,50-60
Australia,Scheduling Engineer,Engineering,72.8,36.6,55.6,73.9,66.9,93.6,50-60
Australia,Interface Designer,Information Technology,72.8,36.6,55.6,73.9,66.9,93.6,50-60
Jersey,Graphic Artist,Advertising / Graphic Design / Events,74.3,52.5,64,64.1,93.6,72,50-60
Jersey,Fashion Merchandiser,Fashion and Apparel,74.3,52.5,64,64.1,93.6,72,50-60
Jersey,Health Benefits Coordinator,Human Resources,74.3,52.5,64,64.1,93.6,72,50-60
Jersey,Copy Writer,Marketing,74.3,52.5,64,64.1,93.6,72,50-60
Jersey,Marketing and Communications Officer,Marketing,74.3,52.5,64,64.1,93.6,72,50-60
Jersey,Publications Coordinator,Marketing,74.3,52.5,64,64.1,93.6,72,50-60
Jersey,Public Relations Specialist,Public Relations,74.3,52.5,64,64.1,93.6,72,50-60
Jersey,Quality Assurance Engineer,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,50-60
Jersey,Kindergarten Teacher,Teaching / Education,74.3,52.5,64,64.1,93.6,72,50-60
Japan,Loan Processing Manager,Banking,50.7,15.1,33.8,55.4,30.9,99.5,50-60
Japan,Business Operations Specialist,Business Planning,50.7,15.1,33.8,55.4,30.9,99.5,50-60
Japan,Quality Control Supervisor,Quality Control and Compliance,50.7,15.1,33.8,55.4,30.9,99.5,50-60
Georgia,Risk Management Director,Accounting and Finance,37.2,15.5,26.9,35.7,34.5,27.9,50-60
Georgia,Aviation Resources Manager,Airlines / Aviation / Aerospace / Defense,37.2,15.5,26.9,35.7,34.5,27.9,50-60
Georgia,Senor Environmental Health Practitioner,Environmental,37.2,15.5,26.9,35.7,34.5,27.9,50-60
Georgia,Chief Investment Officer,Executive and Management,37.2,15.5,26.9,35.7,34.5,27.9,50-60
Georgia,Hotel Manager,Food / Hospitality / Tourism / Catering,37.2,15.5,26.9,35.7,34.5,27.9,50-60
Georgia,Clinical Biochemist,Health and Medical,37.2,15.5,26.9,35.7,34.5,27.9,50-60
Georgia,Insurance Manager,Insurance,37.2,15.5,26.9,35.7,34.5,27.9,50-60
Georgia,Power Plant Operations Manager,Oil / Gas / Energy / Mining,37.2,15.5,26.9,35.7,34.5,27.9,50-60
Georgia,Procurement Manager,Purchasing and Inventory,37.2,15.5,26.9,35.7,34.5,27.9,50-60
Georgia,Commercial Real Estate Manager,Real Estate,37.2,15.5,26.9,35.7,34.5,27.9,50-60
Georgia,Real Estate General Manager,Real Estate,37.2,15.5,26.9,35.7,34.5,27.9,50-60
Canada,Debt Collector,Accounting and Finance,68.4,36,53.1,70.7,64,83.3,50-60
Canada,Loan Processor,Accounting and Finance,68.4,36,53.1,70.7,64,83.3,50-60
Canada,Assistant Cinema Manager,Recreation and Sports,68.4,36,53.1,70.7,64,83.3,50-60
Canada,Library Assistant,Teaching / Education,68.4,36,53.1,70.7,64,83.3,50-60
Cayman Islands,Tax Analyst,Accounting and Finance,111.7,76,94.8,109,99.5,73.7,50-60
Cayman Islands,Global Technical Lead,Executive and Management,111.7,76,94.8,109,99.5,73.7,50-60
Cayman Islands,Aromatherapist,Fitness / Hair / Beauty,111.7,76,94.8,109,99.5,73.7,50-60
Cayman Islands,Employee Health and Wellness Administrator,Human Resources,111.7,76,94.8,109,99.5,73.7,50-60
Cayman Islands,Global BI Analyst,Information Technology,111.7,76,94.8,109,99.5,73.7,50-60
Cayman Islands,Web Content Specialist,Information Technology,111.7,76,94.8,109,99.5,73.7,50-60
Cayman Islands,Marketing Advisor,Marketing,111.7,76,94.8,109,99.5,73.7,50-60
Cayman Islands,Field Safety Auditor,Oil / Gas / Energy / Mining,111.7,76,94.8,109,99.5,73.7,50-60
Cayman Islands,Clinical Informatics Specialist,Pharmaceutical and Biotechnology,111.7,76,94.8,109,99.5,73.7,50-60
Cayman Islands,Category Manager,Purchasing and Inventory,111.7,76,94.8,109,99.5,73.7,50-60
Cayman Islands,Sales Planner,Sales Retail and Wholesale,111.7,76,94.8,109,99.5,73.7,50-60
South Korea,PMO Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,50-60
South Korea,Operations Manager,Factory and Manufacturing,64.4,17.1,42,83.1,32.4,90.6,50-60
South Korea,Clinic Manager,Health and Medical,64.4,17.1,42,83.1,32.4,90.6,50-60
South Korea,Gas Supply Manager,Oil / Gas / Energy / Mining,64.4,17.1,42,83.1,32.4,90.6,50-60
Poland,Rehabilitation Director,Health and Medical,41.9,19.2,31.1,35.9,35.7,66.2,50-60
Panama,Financial Manager,Accounting and Finance,47.4,21.5,35.1,46.4,43.2,34.7,50-60
Panama,Director of Sales,Sales Retail and Wholesale,47.4,21.5,35.1,46.4,43.2,34.7,50-60
Czech Republic,Recreation Director,Recreation and Sports,48.6,21,35.5,44.1,34.5,64.9,50-60
New Zealand,Operations Engineer,Factory and Manufacturing,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Data Center Technician,Information Technology,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Graphical User Interface ( GUI ) Programmer,Information Technology,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Information Technology Engineer,Information Technology,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Support Analyst,Information Technology,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Pharmacy Aide,Pharmaceutical and Biotechnology,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Asset Management Associate,Purchasing and Inventory,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Procurement Engineer,Purchasing and Inventory,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Property Tax Assistant,Real Estate,68.2,28.8,49.5,71.7,58.8,93,50-60
New Zealand,Child Care Coordinator,Teaching / Education,68.2,28.8,49.5,71.7,58.8,93,50-60
Peru,Bank Operational Risk Manager,Banking,30.9,9.7,20.8,30.7,21.4,27.3,50-60
Azerbaijan,Physician - Podiatry,Health and Medical,31.1,8.1,20.2,28.4,30.1,29.4,50-60
Denmark,Juvenile Supervision Officer,Law Enforcement / Security / Fire,75.2,28.6,53.1,65,82.6,103.3,50-60
Denmark,Retail Sales Representative,Sales Retail and Wholesale,75.2,28.6,53.1,65,82.6,103.3,50-60
Denmark,Assistant Teacher,Teaching / Education,75.2,28.6,53.1,65,82.6,103.3,50-60
Denmark,Community Education Officer,Teaching / Education,75.2,28.6,53.1,65,82.6,103.3,50-60
Czech Republic,Advertising Operations Manager,Advertising / Graphic Design / Events,48.6,21,35.5,44.1,34.5,64.9,50-60
Czech Republic,Construction Manager,Construction / Building / Installation,48.6,21,35.5,44.1,34.5,64.9,50-60
Czech Republic,Interventional Radiographer,Health and Medical,48.6,21,35.5,44.1,34.5,64.9,50-60
Czech Republic,Director of Technology,Information Technology,48.6,21,35.5,44.1,34.5,64.9,50-60
Bahrain,Tax Analyst,Accounting and Finance,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Bank Quantitative Analyst,Banking,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Bank Regional Risk Officer,Banking,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Area Manager,Executive and Management,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Assistant to CEO,Executive and Management,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Programme Coordinator,Executive and Management,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Project Management Officer,Executive and Management,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,User Experience Researcher,Information Technology,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Insurance Team Leader,Insurance,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Field Safety Auditor,Oil / Gas / Energy / Mining,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Petroleum Engineer,Oil / Gas / Energy / Mining,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Pharmaceutical Regulatory Affairs Assistant,Pharmaceutical and Biotechnology,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Contracts Manager,Purchasing and Inventory,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Procurement Process Analyst,Purchasing and Inventory,53.7,22.6,39,46.4,43.4,83.6,50-60
Bahrain,Warehouse Lead,Purchasing and Inventory,53.7,22.6,39,46.4,43.4,83.6,50-60
Austria,Business Development Engineer,Business Planning,66.8,23.7,46.4,64.8,59,84.4,50-60
